long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg
175.31264,-14.109,-1931.55,3392373.68,0.06797149117764165
175.31197,-14.1141,-1932.04,3392372.43,0.192869617480046
175.31129,-14.1193,-1930.65,3392373.07,0.25642591628011757
175.31057,-14.1242,-1930.41,3392372.58,0.26482865101317443
175.30991,-14.1293,-1928.38,3392373.85,0.2631965400216309
175.30925,-14.1345,-1925.1,3392376.37,0.2515067428619089
175.30858,-14.1396,-1922.5,3392378.21,0.2531600747070291
175.30792,-14.1447,-1923.32,3392376.63,0.3232057301675772
175.30726,-14.1499,-1919.05,3392380.13,0.29917025728732166
175.3066,-14.155,-1918.77,3392379.65,0.29397941000692596
175.30593,-14.1601,-1911.39,3392386.27,0.2288223322933408
175.30527,-14.1653,-1919.04,3392377.86,0.19192485539370072
175.30461,-14.1704,-1917.62,3392378.52,0.11322449329771969
175.30395,-14.1756,-1917.37,3392378.01,0.10158424930448984
175.30328,-14.1807,-1908.1,3392386.52,0.17013047404695894
175.30262,-14.1858,-1914.24,3392379.62,0.13122184764481645
175.30196,-14.191,-1910.64,3392382.46,0.13585775501798852
175.3013,-14.1961,-1908.49,3392383.85,0.12905188454275368
175.30063,-14.2012,-1916.48,3392375.09,0.08454118472530685
175.29997,-14.2064,-1913.68,3392377.13,0.06915584249133948
175.29931,-14.2115,-1914.16,3392375.89,0.16517108130140867
175.29865,-14.2166,-1916.19,3392373.1,0.21956287010740522
175.29799,-14.2218,-1914.87,3392373.66,0.2303226861335005
175.29742,-14.2272,-1912.06,3392375.67,0.3291052662882803
175.29678,-14.2324,-1915.39,3392371.57,0.3642479479276178
175.29614,-14.2375,-1907.74,3392378.45,0.32839538916333744
175.29549,-14.2427,-1905.22,3392380.2,0.40184455750223014
175.29485,-14.2479,-1903.89,3392380.76,0.5697490828405145
175.29421,-14.2531,-1902.77,3392381.11,0.5789678716012957
175.29357,-14.2583,-1893.64,3392389.47,0.45808194663392154
175.29293,-14.2635,-1889.25,3392393.09,0.3800670608362286
175.29229,-14.2687,-1892.44,3392389.13,0.22090874473356828
175.29165,-14.2739,-1894.36,3392386.44,0.1424955134707027
175.291,-14.2791,-1894.55,3392385.47,0.17599679780875596
175.29036,-14.2843,-1893.47,3392385.78,0.12011310031625287
175.28972,-14.2895,-1891.44,3392387.04,0.06427264822700599
175.28908,-14.2947,-1897.6,3392380.11,0.11037694576867454
175.28844,-14.2999,-1896.11,3392380.83,0.18976555965773792
175.2878,-14.3051,-1896.65,3392379.52,0.32669448995513145
175.28716,-14.3103,-1898.69,3392376.71,0.40486617115412354
175.28651,-14.3155,-1901.18,3392373.45,0.4228695045650721
175.28587,-14.3207,-1903.57,3392370.29,0.40699527031858873
175.28523,-14.3259,-1905.03,3392368.06,0.3508606815038076
